book,ref,chapter,verse,token_count_morphgnt,content_token_count_morphgnt,normalized_tokens_morphgnt,content_tokens_morphgnt,lemma_tokens_all,lemma_tokens_content,pos_sequence,long_ending_status
Luke,Luke 18:29,18,29,26,12,ο δε ειπεν αυτοισ αμην λεγω υμιν οτι ουδεισ εστιν οσ αφηκεν οικιαν η γυναικα η αδελφουσ η γονεισ η τεκνα ενεκεν τησ βασιλειασ του θεου,ειπεν λεγω ουδεισ εστιν αφηκεν οικιαν γυναικα αδελφουσ γονεισ τεκνα βασιλειασ θεου,ο δε λεγω αυτοσ αμην λεγω συ οτι ουδεισ ειμι οσ αφιημι οικια η γυνη η αδελφοσ η γονευσ η τεκνον ενεκεν ο βασιλεια ο θεοσ,λεγω λεγω ουδεισ ειμι αφιημι οικια γυνη αδελφοσ γονευσ τεκνον βασιλεια θεοσ,RA C- V- RP X- V- RP C- A- V- RR V- N- C- N- C- N- C- N- C- N- P- RA N- RA N-,main_text
Luke,Luke 18:30,18,30,17,9,οσ ουχι μη απολαβη πολλαπλασιονα εν τω καιρω τουτω και εν τω αιωνι τω ερχομενω ζωην αιωνιον,ουχι μη απολαβη πολλαπλασιονα καιρω αιωνι ερχομενω ζωην αιωνιον,οσ ουχι μη απολαμβανω πολλαπλασιων εν ο καιροσ ουτοσ και εν ο αιων ο ερχομαι ζωη αιωνιοσ,ουχι μη απολαμβανω πολλαπλασιων καιροσ αιων ερχομαι ζωη αιωνιοσ,RR D- D- V- A- P- RA N- RD C- P- RA N- RA V- N- A-,main_text
Luke,Luke 18:31,18,31,23,11,παραλαβων δε τουσ δωδεκα ειπεν προσ αυτουσ ιδου αναβαινομεν εισ ιερουσαλημ και τελεσθησεται παντα τα γεγραμμενα δια των προφητων τω υιω του ανθρωπου,παραλαβων δωδεκα ειπεν αναβαινομεν ιερουσαλημ τελεσθησεται παντα γεγραμμενα προφητων υιω ανθρωπου,παραλαμβανω δε ο δωδεκα λεγω προσ αυτοσ ιδου αναβαινω εισ ιερουσαλημ και τελεω πασ ο γραφω δια ο προφητησ ο υιοσ ο ανθρωποσ,παραλαμβανω δωδεκα λεγω αναβαινω ιερουσαλημ τελεω πασ γραφω προφητησ υιοσ ανθρωποσ,V- C- RA A- V- P- RP X- V- P- N- C- V- A- RA V- P- RA N- RA N- RA N-,main_text
Luke,Luke 18:32,18,32,10,5,παραδοθησεται γαρ τοισ εθνεσιν και εμπαιχθησεται και υβρισθησεται και εμπτυσθησεται,παραδοθησεται εθνεσιν εμπαιχθησεται υβρισθησεται εμπτυσθησεται,παραδιδωμι γαρ ο εθνοσ και εμπαιζω και υβριζω και εμπτυω,παραδιδωμι εθνοσ εμπαιζω υβριζω εμπτυω,V- C- RA N- C- V- C- V- C- V-,main_text
Luke,Luke 18:33,18,33,10,5,και μαστιγωσαντεσ αποκτενουσιν αυτον και τη ημερα τη τριτη αναστησεται,μαστιγωσαντεσ αποκτενουσιν ημερα τριτη αναστησεται,και μαστιγοω αποκτεινω αυτοσ και ο ημερα ο τριτοσ ανιστημι,μαστιγοω αποκτεινω ημερα τριτοσ ανιστημι,C- V- V- RP C- RA N- RA A- V-,main_text
Luke,Luke 18:34,18,34,18,8,και αυτοι ουδεν τουτων συνηκαν και ην το ρημα τουτο κεκρυμμενον απο αυτων και ου εγινωσκον τα λεγομενα,ουδεν συνηκαν ην ρημα κεκρυμμενον ου εγινωσκον λεγομενα,και αυτοσ ουδεισ ουτοσ συνιημι και ειμι ο ρημα ουτοσ κρυπτω απο αυτοσ και ου γινωσκω ο λεγω,ουδεισ συνιημι ειμι ρημα κρυπτω ου γινωσκω λεγω,C- RP A- RD V- C- V- RA N- RD V- P- RP C- D- V- RA V-,main_text
Luke,Luke 18:35,18,35,15,7,εγενετο δε εν τω εγγιζειν αυτον εισ ιεριχω τυφλοσ τισ εκαθητο παρα την οδον επαιτων,εγενετο εγγιζειν ιεριχω τυφλοσ εκαθητο οδον επαιτων,γινομαι δε εν ο εγγιζω αυτοσ εισ ιεριχω τυφλοσ τισ καθημαι παρα ο οδοσ επαιτεω,γινομαι εγγιζω ιεριχω τυφλοσ καθημαι οδοσ επαιτεω,V- C- P- RA V- RP P- N- A- RI V- P- RA N- V-,main_text
Luke,Luke 18:36,18,36,8,5,ακουσασ δε οχλου διαπορευομενου επυνθανετο τι ειη τουτο,ακουσασ οχλου διαπορευομενου επυνθανετο ειη,ακουω δε οχλοσ διαπορευομαι πυνθανομαι τισ ειμι ουτοσ,ακουω οχλοσ διαπορευομαι πυνθανομαι ειμι,V- C- N- V- V- RI V- RD,main_text
Luke,Luke 18:37,18,37,8,4,απηγγειλαν δε αυτω οτι ιησουσ ο ναζωραιοσ παρερχεται,απηγγειλαν ιησουσ ναζωραιοσ παρερχεται,απαγγελλω δε αυτοσ οτι ιησουσ ο ναζωραιοσ παρερχομαι,απαγγελλω ιησουσ ναζωραιοσ παρερχομαι,V- C- RP C- N- RA N- V-,main_text
Luke,Luke 18:38,18,38,8,6,και εβοησεν λεγων ιησου υιε δαυιδ ελεησον με,εβοησεν λεγων ιησου υιε δαυιδ ελεησον,και βοαω λεγω ιησουσ υιοσ δαυιδ ελεαω εγω,βοαω λεγω ιησουσ υιοσ δαυιδ ελεαω,C- V- V- N- N- N- V- RP,main_text
Luke,Luke 18:39,18,39,16,9,και οι προαγοντεσ επετιμων αυτω ινα σιγηση αυτοσ δε πολλω μαλλον εκραζεν υιε δαυιδ ελεησον με,προαγοντεσ επετιμων σιγηση πολλω μαλλον εκραζεν υιε δαυιδ ελεησον,και ο προαγω επιτιμαω αυτοσ ινα σιγαω αυτοσ δε πολυσ μαλλον κραζω υιοσ δαυιδ ελεαω εγω,προαγω επιτιμαω σιγαω πολυσ μαλλον κραζω υιοσ δαυιδ ελεαω,C- RA V- V- RP C- V- RP C- A- D- V- N- N- V- RP,main_text
Luke,Luke 18:40,18,40,14,6,σταθεισ δε ο ιησουσ εκελευσεν αυτον αχθηναι προσ αυτον εγγισαντοσ δε αυτου επηρωτησεν αυτον,σταθεισ ιησουσ εκελευσεν αχθηναι εγγισαντοσ επηρωτησεν,ιστημι δε ο ιησουσ κελευω αυτοσ αγω προσ αυτοσ εγγιζω δε αυτοσ επερωταω αυτοσ,ιστημι ιησουσ κελευω αγω εγγιζω επερωταω,V- C- RA N- V- RP V- P- RP V- C- RP V- RP,main_text
Luke,Luke 18:41,18,41,10,5,τι σοι θελεισ ποιησω ο δε ειπεν κυριε ινα αναβλεψω,θελεισ ποιησω ειπεν κυριε αναβλεψω,τισ συ θελω ποιεω ο δε λεγω κυριοσ ινα αναβλεπω,θελω ποιεω λεγω κυριοσ αναβλεπω,RI RP V- V- RA C- V- N- C- V-,main_text
Luke,Luke 18:42,18,42,11,5,και ο ιησουσ ειπεν αυτω αναβλεψον η πιστισ σου σεσωκεν σε,ιησουσ ειπεν αναβλεψον πιστισ σεσωκεν,και ο ιησουσ λεγω αυτοσ αναβλεπω ο πιστισ συ σωζω συ,ιησουσ λεγω αναβλεπω πιστισ σωζω,C- RA N- V- RP V- RA N- RP V- RP,main_text
Luke,Luke 18:43,18,43,18,11,και παραχρημα ανεβλεψεν και ηκολουθει αυτω δοξαζων τον θεον και πασ ο λαοσ ιδων εδωκεν αινον τω θεω,παραχρημα ανεβλεψεν ηκολουθει δοξαζων θεον πασ λαοσ ιδων εδωκεν αινον θεω,και παραχρημα αναβλεπω και ακολουθεω αυτοσ δοξαζω ο θεοσ και πασ ο λαοσ οραω διδωμι αινοσ ο θεοσ,παραχρημα αναβλεπω ακολουθεω δοξαζω θεοσ πασ λαοσ οραω διδωμι αινοσ θεοσ,C- D- V- C- V- RP V- RA N- C- A- RA N- V- V- N- RA N-,main_text
Luke,Luke 19:1,19,1,5,3,και εισελθων διηρχετο την ιεριχω,εισελθων διηρχετο ιεριχω,και εισερχομαι διερχομαι ο ιεριχω,εισερχομαι διερχομαι ιεριχω,C- V- V- RA N-,main_text
Luke,Luke 19:2,19,2,13,7,και ιδου ανηρ ονοματι καλουμενοσ ζακχαιοσ και αυτοσ ην αρχιτελωνησ και αυτοσ πλουσιοσ,ανηρ ονοματι καλουμενοσ ζακχαιοσ ην αρχιτελωνησ πλουσιοσ,και ιδου ανηρ ονομα καλεω ζακχαιοσ και αυτοσ ειμι αρχιτελωνησ και αυτοσ πλουσιοσ,ανηρ ονομα καλεω ζακχαιοσ ειμι αρχιτελωνησ πλουσιοσ,C- X- N- N- V- N- C- RP V- N- C- RP A-,main_text
Luke,Luke 19:3,19,3,18,10,και εζητει ιδειν τον ιησουν τισ εστιν και ου ηδυνατο απο του οχλου οτι τη ηλικια μικροσ ην,εζητει ιδειν ιησουν εστιν ου ηδυνατο οχλου ηλικια μικροσ ην,και ζητεω οραω ο ιησουσ τισ ειμι και ου δυναμαι απο ο οχλοσ οτι ο ηλικια μικροσ ειμι,ζητεω οραω ιησουσ ειμι ου δυναμαι οχλοσ ηλικια μικροσ ειμι,C- V- V- RA N- RI V- C- D- V- P- RA N- C- RA N- A- V-,main_text
Luke,Luke 19:4,19,4,15,7,και προδραμων εισ το εμπροσθεν ανεβη επι συκομορεαν ινα ιδη αυτον οτι εκεινησ ημελλεν διερχεσθαι,προδραμων εμπροσθεν ανεβη συκομορεαν ιδη ημελλεν διερχεσθαι,και προτρεχω εισ ο εμπροσθεν αναβαινω επι συκομορεα ινα οραω αυτοσ οτι εκεινοσ μελλω διερχομαι,προτρεχω εμπροσθεν αναβαινω συκομορεα οραω μελλω διερχομαι,C- V- P- RA D- V- P- N- C- V- RP C- RD V- V-,main_text
Luke,Luke 19:5,19,5,24,12,και ωσ ηλθεν επι τον τοπον αναβλεψασ ο ιησουσ ειπεν προσ αυτον ζακχαιε σπευσασ καταβηθι σημερον γαρ εν τω οικω σου δει με μειναι,ηλθεν τοπον αναβλεψασ ιησουσ ειπεν ζακχαιε σπευσασ καταβηθι σημερον οικω δει μειναι,και ωσ ερχομαι επι ο τοποσ αναβλεπω ο ιησουσ λεγω προσ αυτοσ ζακχαιοσ σπευδω καταβαινω σημερον γαρ εν ο οικοσ συ δεω εγω μενω,ερχομαι τοποσ αναβλεπω ιησουσ λεγω ζακχαιοσ σπευδω καταβαινω σημερον οικοσ δεω μενω,C- C- V- P- RA N- V- RA N- V- P- RP N- V- V- D- C- P- RA N- RP V- RP V-,main_text
Luke,Luke 19:6,19,6,7,4,και σπευσασ κατεβη και υπεδεξατο αυτον χαιρων,σπευσασ κατεβη υπεδεξατο χαιρων,και σπευδω καταβαινω και υποδεχομαι αυτοσ χαιρω,σπευδω καταβαινω υποδεχομαι χαιρω,C- V- V- C- V- RP V-,main_text
Luke,Luke 19:7,19,7,11,8,και ιδοντεσ παντεσ διεγογγυζον λεγοντεσ οτι παρα αμαρτωλω ανδρι εισηλθεν καταλυσαι,ιδοντεσ παντεσ διεγογγυζον λεγοντεσ αμαρτωλω ανδρι εισηλθεν καταλυσαι,και οραω πασ διαγογγυζω λεγω οτι παρα αμαρτωλοσ ανηρ εισερχομαι καταλυω,οραω πασ διαγογγυζω λεγω αμαρτωλοσ ανηρ εισερχομαι καταλυω,C- V- A- V- V- C- P- A- N- V- V-,main_text
Luke,Luke 19:8,19,8,24,12,σταθεισ δε ζακχαιοσ ειπεν προσ τον κυριον ιδου τα ημισια μου των υπαρχοντων κυριε τοισ πτωχοισ διδωμι και ει τινοσ τι εσυκοφαντησα αποδιδωμι τετραπλουν,σταθεισ ζακχαιοσ ειπεν κυριον ημισια υπαρχοντων κυριε πτωχοισ διδωμι εσυκοφαντησα αποδιδωμι τετραπλουν,ιστημι δε ζακχαιοσ λεγω προσ ο κυριοσ ιδου ο ημισυσ εγω ο υπαρχω κυριοσ ο πτωχοσ διδωμι και ει τισ τισ συκοφαντεω αποδιδωμι τετραπλουσ,ιστημι ζακχαιοσ λεγω κυριοσ ημισυσ υπαρχω κυριοσ πτωχοσ διδωμι συκοφαντεω αποδιδωμι τετραπλουσ,V- C- N- V- P- RA N- X- RA A- RP RA V- N- RA A- V- C- C- RI RI V- V- A-,main_text
Luke,Luke 19:9,19,9,19,10,ειπεν δε προσ αυτον ο ιησουσ οτι σημερον σωτηρια τω οικω τουτω εγενετο καθοτι και αυτοσ υιοσ αβρααμ εστιν,ειπεν ιησουσ σημερον σωτηρια οικω εγενετο και υιοσ αβρααμ εστιν,λεγω δε προσ αυτοσ ο ιησουσ οτι σημερον σωτηρια ο οικοσ ουτοσ γινομαι καθοτι και αυτοσ υιοσ αβρααμ ειμι,λεγω ιησουσ σημερον σωτηρια οικοσ γινομαι και υιοσ αβρααμ ειμι,V- C- P- RP RA N- C- D- N- RA N- RD V- C- D- RP N- N- V-,main_text
