direction_id,pair,source,target,source_ref,target_ref,score,pair_classes,source_token_count,target_token_count,shared_content_token_count,token_jaccard,max_exact_run_len,max_exact_run,target_inserted_or_source_absent_tokens,source_deleted_or_target_absent_tokens,lemma_replacements_or_substitutions,moved_lemmas,source_text,target_text,directional_reading
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 10:34,Matt 20:19,0.224006,substitution;reordering,9,10,0,0.0,0,,εγερθησεται;εθνεσιν;εισ;εμπαιξαι;ημερα;μαστιγωσαι;παραδωσουσιν;σταυρωσαι;τοισ;τριτη,αναστησεται;αποκτενουσιν;αυτω;εμπαιξουσιν;εμπτυσουσιν;ημερασ;μαστιγωσουσιν;τρεισ,4,αυτος,"καὶ ἐμπαίξουσιν αὐτῷ καὶ ⸂ἐμπτύσουσιν αὐτῷ καὶ μαστιγώσουσιν αὐτὸν⸃ καὶ ⸀ἀποκτενοῦσιν, καὶ ⸂μετὰ τρεῖς ἡμέρας⸃ ἀναστήσεται.","καὶ παραδώσουσιν αὐτὸν τοῖς ἔθνεσιν εἰς τὸ ἐμπαῖξαι καὶ μαστιγῶσαι καὶ σταυρῶσαι, καὶ τῇ τρίτῃ ἡμέρᾳ ⸀ἐγερθήσεται.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 20:19,Mark 10:34,0.224006,substitution;reordering,10,9,0,0.0,0,,αναστησεται;αποκτενουσιν;αυτω;εμπαιξουσιν;εμπτυσουσιν;ημερασ;μαστιγωσουσιν;τρεισ,εγερθησεται;εθνεσιν;εισ;εμπαιξαι;ημερα;μαστιγωσαι;παραδωσουσιν;σταυρωσαι;τοισ;τριτη,4,αυτος,"καὶ παραδώσουσιν αὐτὸν τοῖς ἔθνεσιν εἰς τὸ ἐμπαῖξαι καὶ μαστιγῶσαι καὶ σταυρῶσαι, καὶ τῇ τρίτῃ ἡμέρᾳ ⸀ἐγερθήσεται.","καὶ ἐμπαίξουσιν αὐτῷ καὶ ⸂ἐμπτύσουσιν αὐτῷ καὶ μαστιγώσουσιν αὐτὸν⸃ καὶ ⸀ἀποκτενοῦσιν, καὶ ⸂μετὰ τρεῖς ἡμέρας⸃ ἀναστήσεται.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 19:39,Matt 21:11,0.129149,substitution;reordering,9,9,0,0.0,0,,γαλιλαιασ;ελεγον;εστιν;ιησουσ;ναζαρεθ;ουτοσ;οχλοι;προφητησ;τησ,διδασκαλε;ειπαν;επιτιμησον;μαθηταισ;οχλου;προσ;τινεσ;τοισ;φαρισαιων,5,ἀπό;λέγω;ὄχλος;ὁ,"καί τινες τῶν Φαρισαίων ἀπὸ τοῦ ὄχλου εἶπαν πρὸς αὐτόν· Διδάσκαλε, ἐπιτίμησον τοῖς μαθηταῖς σου.",οἱ δὲ ὄχλοι ἔλεγον· Οὗτός ἐστιν ⸂ὁ προφήτης Ἰησοῦς⸃ ὁ ἀπὸ Ναζαρὲθ τῆς Γαλιλαίας.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 21:11,Luke 19:39,0.129149,substitution;reordering,9,9,0,0.0,0,,διδασκαλε;ειπαν;επιτιμησον;μαθηταισ;οχλου;προσ;τινεσ;τοισ;φαρισαιων,γαλιλαιασ;ελεγον;εστιν;ιησουσ;ναζαρεθ;ουτοσ;οχλοι;προφητησ;τησ,5,ἀπό;λέγω;ὄχλος;ὁ,οἱ δὲ ὄχλοι ἔλεγον· Οὗτός ἐστιν ⸂ὁ προφήτης Ἰησοῦς⸃ ὁ ἀπὸ Ναζαρὲθ τῆς Γαλιλαίας.,"καί τινες τῶν Φαρισαίων ἀπὸ τοῦ ὄχλου εἶπαν πρὸς αὐτόν· Διδάσκαλε, ἐπιτίμησον τοῖς μαθηταῖς σου.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 18:10,Luke 15:3,0.115136,matt_expands;substitution;reordering,13,4,0,0.0,0,,αυτουσ;παραβολην;προσ;ταυτην,αγγελοι;βλεπουσι;ενοσ;καταφρονησητε;λεγω;μικρων;ορατε;ουρανοισ;παντοσ;πατροσ;προσωπον;τουτων,5,αὐτός;λέγω,"Ὁρᾶτε μὴ καταφρονήσητε ἑνὸς τῶν μικρῶν τούτων, λέγω γὰρ ὑμῖν ὅτι οἱ ἄγγελοι αὐτῶν ἐν οὐρανοῖς διὰ παντὸς βλέπουσι τὸ πρόσωπον τοῦ πατρός μου τοῦ ἐν ⸀οὐρανοῖς.",εἶπεν δὲ πρὸς αὐτοὺς τὴν παραβολὴν ταύτην λέγων·,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 15:3,Matt 18:10,0.115136,matt_expands;substitution;reordering,4,13,0,0.0,0,,αγγελοι;βλεπουσι;ενοσ;καταφρονησητε;λεγω;μικρων;ορατε;ουρανοισ;παντοσ;πατροσ;προσωπον;τουτων,αυτουσ;παραβολην;προσ;ταυτην,5,αὐτός;λέγω,εἶπεν δὲ πρὸς αὐτοὺς τὴν παραβολὴν ταύτην λέγων·,"Ὁρᾶτε μὴ καταφρονήσητε ἑνὸς τῶν μικρῶν τούτων, λέγω γὰρ ὑμῖν ὅτι οἱ ἄγγελοι αὐτῶν ἐν οὐρανοῖς διὰ παντὸς βλέπουσι τὸ πρόσωπον τοῦ πατρός μου τοῦ ἐν ⸀οὐρανοῖς.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 14:7,Mark 6:23,0.169733,mark_expands;substitution;reordering,5,7,0,0.0,0,,αιτησησ;βασιλειασ;δωσω;εωσ;ημισουσ;τησ;ωμοσεν,αιτησηται;δουναι;οθεν;ορκου;ωμολογησεν,4,διδωμι,ὅθεν μετὰ ὅρκου ὡμολόγησεν αὐτῇ δοῦναι ὃ ⸀ἐὰν αἰτήσηται.,καὶ ὤμοσεν ⸀αὐτῇ· ⸂Ὅ τι⸃ ἐάν με αἰτήσῃς δώσω σοι ἕως ἡμίσους τῆς βασιλείας μου.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 6:23,Matt 14:7,0.169733,mark_expands;substitution;reordering,7,5,0,0.0,0,,αιτησηται;δουναι;οθεν;ορκου;ωμολογησεν,αιτησησ;βασιλειασ;δωσω;εωσ;ημισουσ;τησ;ωμοσεν,4,διδωμι,καὶ ὤμοσεν ⸀αὐτῇ· ⸂Ὅ τι⸃ ἐάν με αἰτήσῃς δώσω σοι ἕως ἡμίσους τῆς βασιλείας μου.,ὅθεν μετὰ ὅρκου ὡμολόγησεν αὐτῇ δοῦναι ὃ ⸀ἐὰν αἰτήσηται.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 9:36,Matt 17:8,0.264173,luke_expands;substitution;reordering,13,6,0,0.0,0,,ειδον;επαραντεσ;μονον;ουδενα;οφθαλμουσ;τουσ,απηγγειλαν;γενεσθαι;εκειναισ;εσιγησαν;ευρεθη;εωρακαν;ημεραισ;ιησουσ;μονοσ;ουδεν;ουδενι;ταισ;φωνην,6,ὁράω;οὐδείς;αὐτός;μόνος;Ἰησοῦς,καὶ ἐν τῷ γενέσθαι τὴν φωνὴν ⸀εὑρέθη Ἰησοῦς μόνος. καὶ αὐτοὶ ἐσίγησαν καὶ οὐδενὶ ἀπήγγειλαν ἐν ἐκείναις ταῖς ἡμέραις οὐδὲν ὧν ἑώρακαν.,ἐπάραντες δὲ τοὺς ὀφθαλμοὺς αὐτῶν οὐδένα εἶδον εἰ μὴ ⸀αὐτὸν Ἰησοῦν μόνον.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 17:8,Luke 9:36,0.264173,luke_expands;substitution;reordering,6,13,0,0.0,0,,απηγγειλαν;γενεσθαι;εκειναισ;εσιγησαν;ευρεθη;εωρακαν;ημεραισ;ιησουσ;μονοσ;ουδεν;ουδενι;ταισ;φωνην,ειδον;επαραντεσ;μονον;ουδενα;οφθαλμουσ;τουσ,6,ὁράω;οὐδείς;αὐτός;μόνος;Ἰησοῦς,ἐπάραντες δὲ τοὺς ὀφθαλμοὺς αὐτῶν οὐδένα εἶδον εἰ μὴ ⸀αὐτὸν Ἰησοῦν μόνον.,καὶ ἐν τῷ γενέσθαι τὴν φωνὴν ⸀εὑρέθη Ἰησοῦς μόνος. καὶ αὐτοὶ ἐσίγησαν καὶ οὐδενὶ ἀπήγγειλαν ἐν ἐκείναις ταῖς ἡμέραις οὐδὲν ὧν ἑώρακαν.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 9:18,Matt 15:10,0.132575,luke_expands;reordering,12,5,0,0.0,0,,ακουετε;αυτοισ;οχλον;προσκαλεσαμενοσ;συνιετε,αυτουσ;αυτω;εγενετο;ειναι;επηρωτησεν;λεγουσιν;μαθηται;μονασ;οχλοι;προσευχομενον;συνησαν,2,ὄχλος;λέγω,"Καὶ ἐγένετο ἐν τῷ εἶναι αὐτὸν προσευχόμενον κατὰ μόνας συνῆσαν αὐτῷ οἱ μαθηταί, καὶ ἐπηρώτησεν αὐτοὺς λέγων· Τίνα με ⸂οἱ ὄχλοι λέγουσιν⸃ εἶναι;",Καὶ προσκαλεσάμενος τὸν ὄχλον εἶπεν αὐτοῖς· Ἀκούετε καὶ συνίετε·,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 15:10,Luke 9:18,0.132575,luke_expands;reordering,5,12,0,0.0,0,,αυτουσ;αυτω;εγενετο;ειναι;επηρωτησεν;λεγουσιν;μαθηται;μονασ;οχλοι;προσευχομενον;συνησαν,ακουετε;αυτοισ;οχλον;προσκαλεσαμενοσ;συνιετε,2,ὄχλος;λέγω,Καὶ προσκαλεσάμενος τὸν ὄχλον εἶπεν αὐτοῖς· Ἀκούετε καὶ συνίετε·,"Καὶ ἐγένετο ἐν τῷ εἶναι αὐτὸν προσευχόμενον κατὰ μόνας συνῆσαν αὐτῷ οἱ μαθηταί, καὶ ἐπηρώτησεν αὐτοὺς λέγων· Τίνα με ⸂οἱ ὄχλοι λέγουσιν⸃ εἶναι;",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 17:13,Matt 18:33,0.148226,matt_expands,7,6,0,0.0,0,,εδει;ελεησαι;ηλεησα;καγω;συνδουλον;ωσ,ελεησον;επιστατα;ημασ;ηραν;ιησου;λεγοντεσ;φωνην,2,ἐλεάω;καί,"καὶ αὐτοὶ ἦραν φωνὴν λέγοντες· Ἰησοῦ ἐπιστάτα, ἐλέησον ἡμᾶς.","οὐκ ἔδει καὶ σὲ ἐλεῆσαι τὸν σύνδουλόν σου, ὡς κἀγὼ σὲ ἠλέησα;",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 18:33,Luke 17:13,0.148226,matt_expands,6,7,0,0.0,0,,ελεησον;επιστατα;ημασ;ηραν;ιησου;λεγοντεσ;φωνην,εδει;ελεησαι;ηλεησα;καγω;συνδουλον;ωσ,2,ἐλεάω;καί,"οὐκ ἔδει καὶ σὲ ἐλεῆσαι τὸν σύνδουλόν σου, ὡς κἀγὼ σὲ ἠλέησα;","καὶ αὐτοὶ ἦραν φωνὴν λέγοντες· Ἰησοῦ ἐπιστάτα, ἐλέησον ἡμᾶς.",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 22:41,Luke 20:40,0.118283,matt_expands;substitution,5,4,0,0.0,0,,επερωταν;ετολμων;ουδεν;ουκετι,αυτουσ;επηρωτησεν;ιησουσ;συνηγμενων;φαρισαιων,4,,Συνηγμένων δὲ τῶν Φαρισαίων ἐπηρώτησεν αὐτοὺς ὁ Ἰησοῦς,οὐκέτι ⸀γὰρ ἐτόλμων ἐπερωτᾶν αὐτὸν οὐδέν.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 20:40,Matt 22:41,0.118283,matt_expands;substitution,4,5,0,0.0,0,,αυτουσ;επηρωτησεν;ιησουσ;συνηγμενων;φαρισαιων,επερωταν;ετολμων;ουδεν;ουκετι,4,,οὐκέτι ⸀γὰρ ἐτόλμων ἐπερωτᾶν αὐτὸν οὐδέν.,Συνηγμένων δὲ τῶν Φαρισαίων ἐπηρώτησεν αὐτοὺς ὁ Ἰησοῦς,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 23:19,Luke 21:1,0.154553,substitution;reordering,6,8,0,0.0,0,,αναβλεψασ;βαλλοντασ;γαζοφυλακιον;δωρα;ειδεν;εισ;πλουσιουσ;τουσ,αγιαζον;δωρον;θυσιαστηριον;μειζον;τυφλοι,6,δῶρον,"⸀τυφλοί, τί γὰρ μεῖζον, τὸ δῶρον ἢ τὸ θυσιαστήριον τὸ ἁγιάζον τὸ δῶρον;",Ἀναβλέψας δὲ εἶδεν τοὺς βάλλοντας ⸂εἰς τὸ γαζοφυλάκιον τὰ δῶρα αὐτῶν⸃ πλουσίους.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_luke,Matthew↔Luke,Luke,Matthew,Luke 21:1,Matt 23:19,0.154553,substitution;reordering,8,6,0,0.0,0,,αγιαζον;δωρον;θυσιαστηριον;μειζον;τυφλοι,αναβλεψασ;βαλλοντασ;γαζοφυλακιον;δωρα;ειδεν;εισ;πλουσιουσ;τουσ,6,δῶρον,Ἀναβλέψας δὲ εἶδεν τοὺς βάλλοντας ⸂εἰς τὸ γαζοφυλάκιον τὰ δῶρα αὐτῶν⸃ πλουσίους.,"⸀τυφλοί, τί γὰρ μεῖζον, τὸ δῶρον ἢ τὸ θυσιαστήριον τὸ ἁγιάζον τὸ δῶρον;",Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
matthew_used_mark,Mark↔Matthew,Mark,Matthew,Mark 15:7,Matt 27:16,0.120948,mark_expands;substitution,8,5,0,0.0,0,,βαραββαν;δεσμιον;ειχον;επισημον;λεγομενον,βαραββασ;δεδεμενοσ;λεγομενοσ;οιτινεσ;πεποιηκεισαν;στασει;στασιαστων;φονον,4,,ἦν δὲ ὁ λεγόμενος Βαραββᾶς μετὰ τῶν ⸀στασιαστῶν δεδεμένος οἵτινες ἐν τῇ στάσει φόνον πεποιήκεισαν.,εἶχον δὲ τότε δέσμιον ἐπίσημον λεγόμενον ⸀Ἰησοῦν Βαραββᾶν.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
mark_used_matthew,Mark↔Matthew,Matthew,Mark,Matt 27:16,Mark 15:7,0.120948,mark_expands;substitution,5,8,0,0.0,0,,βαραββασ;δεδεμενοσ;λεγομενοσ;οιτινεσ;πεποιηκεισαν;στασει;στασιαστων;φονον,βαραββαν;δεσμιον;ειχον;επισημον;λεγομενον,4,,εἶχον δὲ τότε δέσμιον ἐπίσημον λεγόμενον ⸀Ἰησοῦν Βαραββᾶν.,ἦν δὲ ὁ λεγόμενος Βαραββᾶς μετὰ τῶν ⸀στασιαστῶν δεδεμένος οἵτινες ἐν τῇ στάσει φόνον πεποιήκεισαν.,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
luke_used_matthew,Matthew↔Luke,Matthew,Luke,Matt 28:8,Luke 24:12,0.129505,luke_expands;reordering,10,12,0,0.0,0,,αναστασ;απηλθεν;βλεπει;γεγονοσ;εδραμεν;θαυμαζων;μνημειον;μονα;οθονια;παρακυψασ;πετροσ;προσ,απαγγειλαι;απελθουσαι;εδραμον;μαθηταισ;μεγαλησ;μνημειου;ταχυ;τοισ;φοβου;χαρασ,3,ἀπέρχομαι;καί;τρέχω;ὁ;μνημεῖον,καὶ ⸀ἀπελθοῦσαι ταχὺ ἀπὸ τοῦ μνημείου μετὰ φόβου καὶ χαρᾶς μεγάλης ἔδραμον ἀπαγγεῖλαι τοῖς μαθηταῖς αὐτοῦ.,⸂Ὁ δὲ Πέτρος ἀναστὰς ἔδραμεν ἐπὶ τὸ μνημεῖον· καὶ παρακύψας βλέπει τὰ ⸀ὀθόνια μόνα· καὶ ἀπῆλθεν πρὸς ⸀αὑτὸν θαυμάζων τὸ γεγονός.⸃,Target changes source via insertion/deletion/substitution under this hypothesis; high differences are transformation burden.
