catalog_type,direction_id,pair,unit_id,source_range,target_range,signal_strength,avg_score,operations,explanation_needed,response_model
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_297,Matt 12:13,Luke 6:10,1,0.311949,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_297,Matt 12:13,Luke 6:10,1,0.311949,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_298,Matt 8:33,Luke 8:34,1,0.270909,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_298,Matt 8:33,Luke 8:34,1,0.270909,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_299,Matt 8:22,Luke 9:59,1,0.156895,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_299,Matt 8:22,Luke 9:59,1,0.156895,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_300,Matt 22:25,Luke 20:28,1,0.200048,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_300,Matt 22:25,Luke 20:28,1,0.200048,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_301,Matt 20:26,Luke 22:26,1,0.293103,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_301,Matt 20:26,Luke 22:26,1,0.293103,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_302,Matt 9:14,Luke 5:35,1,0.118187,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_302,Matt 9:14,Luke 5:35,1,0.118187,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_303,Matt 8:27,Luke 8:25,1,0.294461,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_303,Matt 8:27,Luke 8:25,1,0.294461,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_304,Matt 25:26,Luke 19:22,1,0.283978,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_304,Matt 25:26,Luke 19:22,1,0.283978,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_305,Matt 25:12,Luke 13:27,1,0.345653,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_305,Matt 25:12,Luke 13:27,1,0.345653,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_306,Matt 24:35,Luke 16:17,1,0.341287,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_306,Matt 24:35,Luke 16:17,1,0.341287,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_307,Matt 26:26,Luke 24:43,1,0.352919,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_307,Matt 26:26,Luke 24:43,1,0.352919,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_308,Matt 9:3,Luke 20:39,1,0.339882,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_308,Matt 9:3,Luke 20:39,1,0.339882,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_309,Matt 10:7,Luke 10:9,1,0.335875,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_309,Matt 10:7,Luke 10:9,1,0.335875,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_310,Matt 13:16,Luke 10:24,1,0.139936,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_310,Matt 13:16,Luke 10:24,1,0.139936,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_311,Matt 20:31,Luke 18:38,1,0.236853,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
